,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,index,archive_index_number,timestamp,non_event_flag,over_freq_flag,over_freq_index,under_freq_flag,under_freq_index,ambig_flag,severity_desc,file_name,ABC_values,Event Check
5328,5328,5328,51200,2020-06-24 10:55:25.278000,False,True,939.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-11-00_1525.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5329,5329,5329,51201,2020-06-24 11:00:13.294000,False,True,1457.0,True,17963.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-11-05_1526.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5330,5330,5330,51202,2020-06-24 11:05:01.326000,False,True,17475.0,True,3267.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-11-09_1527.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5331,5331,5331,51203,2020-06-24 11:09:49.326000,False,True,7.0,True,3590.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-11-14_1528.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5332,5332,5332,51204,2020-06-24 11:14:37.358000,False,True,4246.0,True,1884.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-11-19_1529.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5333,5333,5333,51205,2020-06-24 11:19:25.358000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-11-24_1530.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5334,5334,5334,51206,2020-06-24 11:24:13.390000,False,False,,True,3159.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-11-29_1531.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5335,5335,5335,51207,2020-06-24 11:29:01.422000,False,False,,True,838.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-11-33_1532.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5336,5336,5336,51208,2020-06-24 11:33:49.470000,False,False,,True,0.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-11-38_1533.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5337,5337,5337,51209,2020-06-24 11:38:37.518000,False,True,15249.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-11-43_1534.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5338,5338,5338,51210,2020-06-24 11:43:25.550000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-11-48_1535.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5339,5339,5339,51211,2020-06-24 11:48:13.550000,False,True,1201.0,True,14089.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-11-53_1536.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5340,5340,5340,51212,2020-06-24 11:53:01.582000,False,True,13587.0,True,1066.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-11-57_1537.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5341,5341,5341,51213,2020-06-24 11:57:49.582000,False,True,7695.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-12-02_1538.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5342,5342,5342,51214,2020-06-24 12:02:37.646000,False,False,,True,17864.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-12-07_1539.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5343,5343,5343,51215,2020-06-24 12:07:25.662000,False,False,,True,88.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-12-12_1540.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5344,5344,5344,51216,2020-06-24 12:12:13.678000,False,False,,True,7081.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-12-17_1541.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5345,5345,5345,51217,2020-06-24 12:17:01.678000,False,False,,True,1951.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-12-21_1542.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5346,5346,5346,51218,2020-06-24 12:21:49.694000,False,False,,True,6309.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-12-26_1543.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5347,5347,5347,51219,2020-06-24 12:26:37.710000,False,False,,True,4466.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-12-31_1544.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5348,5348,5348,51220,2020-06-24 12:31:25.742000,False,False,,True,549.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-12-36_1545.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5349,5349,5349,51221,2020-06-24 12:36:13.790000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-12-41_1546.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5350,5350,5350,51222,2020-06-24 12:41:01.838000,False,False,,True,829.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-12-45_1547.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5351,5351,5351,51223,2020-06-24 12:45:49.886000,False,False,,True,9247.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-12-50_1548.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5352,5352,5352,51224,2020-06-24 12:50:37.902000,False,True,17373.0,True,4592.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-12-55_1549.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5353,5353,5353,51225,2020-06-24 12:55:25.966000,False,True,2387.0,True,3986.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-13-00_1550.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5354,5354,5354,51226,2020-06-24 13:00:13.982000,False,False,,True,14.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-13-05_1551.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5355,5355,5355,51227,2020-06-24 13:05:01.998000,False,False,,True,1742.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-13-09_1552.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5356,5356,5356,51228,2020-06-24 13:09:50.014000,False,False,,True,4441.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-13-14_1553.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5357,5357,5357,51229,2020-06-24 13:14:38.030000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-13-19_1554.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5358,5358,5358,51230,2020-06-24 13:19:26.094000,False,False,,True,1519.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-13-24_1555.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5359,5359,5359,51231,2020-06-24 13:24:14.126000,False,False,,True,5832.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-13-29_1556.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5360,5360,5360,51232,2020-06-24 13:29:02.126000,False,True,284.0,True,13038.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-13-33_1557.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5361,5361,5361,51233,2020-06-24 13:33:50.126000,False,True,4934.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-13-38_1558.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5362,5362,5362,51234,2020-06-24 13:38:38.158000,False,True,9769.0,True,6911.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-13-43_1559.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5363,5363,5363,51235,2020-06-24 13:43:26.158000,False,True,7721.0,True,14582.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-13-48_1560.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5364,5364,5364,51236,2020-06-24 13:48:14.158000,False,False,,True,16257.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-13-53_1561.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5365,5365,5365,51237,2020-06-24 13:53:02.190000,False,True,2619.0,True,6026.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-13-57_1562.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5366,5366,5366,51238,2020-06-24 13:57:50.222000,False,True,4188.0,True,15847.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-14-02_1563.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5367,5367,5367,51239,2020-06-24 14:02:38.270000,False,True,479.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-14-07_1564.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5368,5368,5368,51240,2020-06-24 14:07:26.286000,False,True,0.0,True,9876.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-14-12_1565.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5369,5369,5369,51241,2020-06-24 14:12:14.318000,False,True,4211.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-14-17_1566.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5370,5370,5370,51242,2020-06-24 14:17:02.318000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-14-21_1567.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5371,5371,5371,51243,2020-06-24 14:21:50.334000,False,False,,True,1137.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-14-26_1568.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5372,5372,5372,51244,2020-06-24 14:26:38.382000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-14-31_1569.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5373,5373,5373,51245,2020-06-24 14:31:26.414000,False,False,,True,501.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-14-36_1570.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5374,5374,5374,51246,2020-06-24 14:36:14.414000,False,False,,True,2495.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-14-41_1571.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5375,5375,5375,51247,2020-06-24 14:41:02.446000,False,False,,True,10876.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-14-45_1572.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5376,5376,5376,51248,2020-06-24 14:45:50.446000,False,False,,True,1249.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-14-50_1573.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5377,5377,5377,51249,2020-06-24 14:50:38.446000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-14-55_1574.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5378,5378,5378,51250,2020-06-24 14:55:26.478000,False,True,8631.0,True,10947.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-15-00_1575.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5379,5379,5379,51251,2020-06-24 15:00:14.494000,False,True,5.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-15-05_1576.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5380,5380,5380,51252,2020-06-24 15:05:02.542000,False,True,0.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-15-09_1577.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5381,5381,5381,51253,2020-06-24 15:09:50.558000,False,False,,True,703.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-15-14_1578.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5382,5382,5382,51254,2020-06-24 15:14:38.654000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-15-19_1579.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5383,5383,5383,51255,2020-06-24 15:19:26.718000,False,False,,True,43.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-15-24_1580.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5384,5384,5384,51256,2020-06-24 15:24:14.782000,False,False,,True,0.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-15-29_1581.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5385,5385,5385,51257,2020-06-24 15:29:02.846000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-15-33_1582.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5386,5386,5386,51258,2020-06-24 15:33:50.878000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-15-38_1583.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5387,5387,5387,51259,2020-06-24 15:38:38.910000,False,False,,True,860.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-15-43_1584.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5388,5388,5388,51260,2020-06-24 15:43:26.958000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-15-48_1585.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5389,5389,5389,51261,2020-06-24 15:48:14.990000,False,False,,True,0.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-15-53_1586.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5390,5390,5390,51262,2020-06-24 15:53:03.022000,False,False,,True,509.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-15-57_1587.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5391,5391,5391,51263,2020-06-24 15:57:51.054000,False,False,,True,3.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-16-02_1588.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5392,5392,5392,51264,2020-06-24 16:02:39.070000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-16-07_1589.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5393,5393,5393,51265,2020-06-24 16:07:27.086000,False,False,,True,10078.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-16-12_1590.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5394,5394,5394,51266,2020-06-24 16:12:15.086000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-16-17_1591.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5395,5395,5395,51267,2020-06-24 16:17:03.118000,False,False,,True,2851.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-16-21_1592.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5396,5396,5396,51268,2020-06-24 16:21:51.182000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-16-26_1593.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5397,5397,5397,51269,2020-06-24 16:26:39.230000,False,True,4781.0,True,16565.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-16-31_1594.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5398,5398,5398,51270,2020-06-24 16:31:27.246000,False,True,1.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-16-36_1595.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5399,5399,5399,51271,2020-06-24 16:36:15.262000,False,True,4663.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-16-41_1596.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5400,5400,5400,51272,2020-06-24 16:41:03.358000,False,False,,True,3651.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-16-45_1597.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5401,5401,5401,51273,2020-06-24 16:45:51.390000,False,False,,True,7759.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-16-50_1598.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5402,5402,5402,51274,2020-06-24 16:50:39.454000,False,False,,True,0.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-16-55_1599.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5403,5403,5403,51275,2020-06-24 16:55:27.470000,False,False,,True,629.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-17-00_1600.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5404,5404,5404,51276,2020-06-24 17:00:15.502000,False,True,12125.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-17-05_1601.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5405,5405,5405,51277,2020-06-24 17:05:03.518000,False,True,3572.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-17-09_1602.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5406,5406,5406,51278,2020-06-24 17:09:51.550000,False,True,5297.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-17-14_1603.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5407,5407,5407,51279,2020-06-24 17:14:39.566000,False,True,61.0,True,8344.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-17-19_1604.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5408,5408,5408,51280,2020-06-24 17:19:27.614000,False,True,5799.0,True,785.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-17-24_1605.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5409,5409,5409,51281,2020-06-24 17:24:15.646000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-17-29_1606.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5410,5410,5410,51282,2020-06-24 17:29:03.646000,False,True,3178.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-17-33_1607.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5411,5411,5411,51283,2020-06-24 17:33:51.678000,False,False,,True,4391.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-17-38_1608.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5412,5412,5412,51284,2020-06-24 17:38:39.726000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-17-43_1609.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5413,5413,5413,51285,2020-06-24 17:43:27.758000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-17-48_1610.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5414,5414,5414,51286,2020-06-24 17:48:15.758000,False,True,2840.0,True,15255.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-17-53_1611.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5415,5415,5415,51287,2020-06-24 17:53:03.758000,False,False,,True,7.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-17-57_1612.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5416,5416,5416,51288,2020-06-24 17:57:51.790000,False,False,,True,0.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-18-02_1613.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5417,5417,5417,51289,2020-06-24 18:02:39.790000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-18-07_1614.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
5418,5418,5418,51290,2020-06-24 18:07:27.822000,False,False,,True,6899.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-06-24-18-12_1615.csv,"[nan, nan, nan]",3762,3762,3762,3762,3762,3762,3762.0,3762,3762.0,3762,3762,3762,,
